unit_id,sample_id,argument_index,argument_id,seed,model_label,match_rate,rq3_three_component,full_schema_three_component,two_component_rq3,legacy_static,cat15_gwet_ac1,cat9_gwet_ac1,multi_jaccard,span22_jaccard,span25_jaccard,span17_jaccard,cat15_valid_n,cat9_valid_n,multi_valid_n,span22_valid_n,span25_valid_n,span17_valid_n,human_focus,llm_focus
10:43,10,0,11,43,LLaMA2 Oracle Vanilla 60,1.0,0.1617091595845137,0.1509285489455461,0.12883753018282162,0.2575977578475336,0.28611898016997167,0.37219730941704027,0.5,0.0,0.0,0.0,9,7,4,17,20,12,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective,Other Stakeholder Perspective|Vague or Ambiguous Terms|Other Stakeholder Perspective
10:44,10,0,11,44,LLaMA2 Oracle Vanilla 60,0.0,0.3216110610159303,0.30017032361486823,0.21942633637548892,0.43872101694915255,0.5671776375112714,0.6338983050847458,1.0,0.0,0.0,0.0,10,9,4,17,20,12,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective,Lacks Evidence|Lacks Evidence|Lacks Evidence
11:42,11,1,12,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.23360941586221412,0.2179753917931738,0.18027432766238735,0.3555414711203342,0.3805024199124223,0.5115332428765265,0.8,0.004729962160302717,0.004054253280259472,0.004901960784313725,12,9,5,18,21,12,Other Stakeholder Perspective|Other Stakeholder Perspective|Implicit Existence,Lacks Evidence|Other Stakeholder Perspective|Other Stakeholder Perspective
11:43,11,1,12,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.11732465065798399,0.10945597612264278,0.07126797078856349,0.12199266797414103,0.12307692307692306,0.16713881019830024,0.6,0.003703703703703704,0.0031746031746031746,0.020512820512820513,12,9,5,18,21,13,Other Stakeholder Perspective|Other Stakeholder Perspective|Implicit Existence,Vague or Ambiguous Terms|Other Stakeholder Perspective|Vague or Ambiguous Terms
11:44,11,1,12,44,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.15852828821939627,0.14765454915935344,0.12707895296982158,0.2071401434163461,0.20863016486871566,0.27839643652561247,0.6,0.024033437826541278,0.02060008956560681,0.046969696969696974,12,9,5,18,21,12,Other Stakeholder Perspective|Other Stakeholder Perspective|Implicit Existence,Vague or Ambiguous Terms|Vague or Ambiguous Terms|Other Stakeholder Perspective
12:42,12,2,13,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.172304008973464,0.16056122708868337,0.1895367067972859,0.3638172673280692,0.4646271510516252,0.5189309576837418,0.0,0.012152777777777776,0.01023391812865497,0.01515151515151515,10,9,4,16,19,11,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective,Vague or Ambiguous Terms|Lacks Evidence|Other Stakeholder Perspective
12:43,12,2,13,43,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.19078883409339983,0.17785028024155913,0.21442995488059866,0.4120745851216023,0.5189309576837418,0.5879828326180258,0.0,0.010416666666666666,0.008771929824561403,0.016666666666666666,9,8,4,16,19,10,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective,Vague or Ambiguous Terms|Other Stakeholder Perspective|Vague or Ambiguous Terms
12:44,12,2,13,44,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.14097744360902253,0.13157894736842102,0.1097227688885086,0.19939170411568408,0.22807017543859645,0.27919911012235815,0.5,0.0,0.0,0.02,11,9,4,16,19,10,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective,Vague or Ambiguous Terms|Temporal Contrast|Vague or Ambiguous Terms
13:42,13,3,14,42,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.17229844755433477,0.1582404813288966,0.1856346938091327,0.1758486305899566,0.13662790697674415,0.16713881019830024,0.5,0.12214164511958629,0.1028561222059674,0.1954266321913381,11,9,4,16,19,10,Lacks Evidence|Lacks Evidence|Lacks Evidence,Vague or Ambiguous Terms|Lacks Evidence|Other Stakeholder Perspective
13:43,13,3,14,43,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.2045070139440854,0.18884941234936864,0.19843770702493574,0.24095586356384513,0.22785851384699748,0.27879799666110183,0.5,0.12142803990666477,0.10321383392066505,0.15589402427637722,11,9,4,17,20,12,Lacks Evidence|Lacks Evidence|Lacks Evidence,Vague or Ambiguous Terms|Lacks Evidence|Lacks Evidence
13:44,13,3,14,44,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.1328956946481253,0.12322456409978541,0.09563025492221966,0.13127762398840476,0.13403653202984306,0.16300459887583035,0.5,0.048685054307891676,0.041382296161707924,0.05996148459383754,11,9,4,17,20,12,Lacks Evidence|Lacks Evidence|Lacks Evidence,Vague or Ambiguous Terms|Lacks Evidence|Lacks Evidence
14:42,14,4,15,42,LLaMA2 Oracle Vanilla 60,1.0,0.3665867875647668,0.33880556313062443,0.4129378482270115,0.6334356260527794,0.626943005181347,0.8296836982968369,0.5,0.15875,0.1336842105263158,0.19230769230769232,9,7,4,16,19,13,Lacks Evidence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Other Stakeholder Perspective|Lacks Evidence
14:43,14,4,15,43,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.4031407877973385,0.37181282011448963,0.42494897812275684,0.6390917377743911,0.626943005181347,0.8296836982968369,0.75,0.1717167277167277,0.1430972730972731,0.2106776556776557,9,7,4,15,18,12,Lacks Evidence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective
14:44,14,4,15,44,LLaMA2 Oracle Vanilla 60,1.0,0.4303377244752048,0.3962213052818331,0.4435360927938661,0.6710914145814065,0.7012222725215029,0.8736208625877633,0.75,0.17299319727891158,0.14246498599439777,0.21584415584415584,11,9,4,14,17,11,Lacks Evidence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Lacks Evidence|Other Stakeholder Perspective
15:42,15,0,16,42,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.35185386258542933,0.32587041726826665,0.2937213646081479,0.47002697450813014,0.5089285714285713,0.626943005181347,1.0,0.0974515298708847,0.08120960822573725,0.11730990783410138,11,9,4,15,18,12,Other Stakeholder Perspective|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Vague or Ambiguous Terms|Lacks Evidence
15:43,15,0,16,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.361734693877551,0.33460347522847517,0.306975650644692,0.4762684957691272,0.5089285714285713,0.626943005181347,1.0,0.11631493506493507,0.09692911255411256,0.13758116883116883,11,9,4,15,18,12,Other Stakeholder Perspective|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Lacks Evidence|Lacks Evidence
15:44,15,0,16,44,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.3738129820347641,0.3462105653909491,0.2964457235825069,0.4713098911747968,0.5616438356164383,0.626943005181347,1.0,0.10343125960061444,0.08619271633384537,0.12147657450076806,10,9,4,15,18,12,Other Stakeholder Perspective|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Lacks Evidence|Other Stakeholder Perspective
16:42,16,1,17,42,LLaMA2 Oracle Vanilla 60,0.3333333333333333,-0.008433844758649828,-0.008144364376575005,-0.010009636091823,-0.03583677990685522,-0.04761904761904763,-0.05882352941176471,0.0,0.016366556110110078,0.013911572693593565,0.015833013312852022,11,9,4,17,20,12,Vague or Ambiguous Terms|Lacks Evidence|Overgeneralized Statement,Lacks Evidence|Implicit Existence
16:43,16,1,17,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,-0.01066946591460161,-0.010111800594391485,-0.010805971080930942,-0.03621177873754961,-0.04761904761904763,-0.05882352941176471,0.0,0.012098552085111224,0.010370187501523905,0.014615089211863405,11,9,4,18,21,13,Vague or Ambiguous Terms|Lacks Evidence|Overgeneralized Statement,Lacks Evidence|Lacks Evidence|Lacks Evidence
16:44,16,1,17,44,LLaMA2 Oracle Vanilla 60,0.3333333333333333,-0.01683023067016908,-0.015880606611370758,-0.021464119265763186,-0.0508071275330852,-0.062295081967213124,-0.07692307692307693,0.0,0.010343479152777066,0.008791957279860506,0.007896505376344086,9,7,4,17,20,12,Vague or Ambiguous Terms|Lacks Evidence|Overgeneralized Statement,Lacks Evidence|Lacks Evidence|Lacks Evidence
17:42,17,2,18,42,LLaMA2 Oracle Vanilla 60,0.0,0.26026899652371416,0.24221010833041906,0.21674007479169155,0.3732383447858199,0.4164824755288917,0.5125253893026406,0.75,0.0424573055028463,0.03608870967741935,0.060147849462365593,11,9,4,17,20,12,Implicit Existence|Overgeneralized Statement|Implicit Existence,Vague or Ambiguous Terms|Lacks Evidence|Lacks Evidence
17:43,17,2,18,43,LLaMA2 Oracle Vanilla 60,0.0,0.16578217799004624,0.15354993112041204,0.22908633047951932,0.3486732562987981,0.3603411513859275,0.4551083591331269,0.0,0.07080610021786493,0.06018518518518519,0.10942760942760943,10,8,4,17,20,11,Implicit Existence|Overgeneralized Statement|Implicit Existence,Lacks Evidence|Other Stakeholder Perspective|Other Stakeholder Perspective
17:44,17,2,18,44,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.20286159571705045,0.1876404491326816,0.2702997908096623,0.40024140653634366,0.41867293012331175,0.5158924205378973,0.0,0.10182241219392922,0.08654905036483984,0.1402801633064791,11,9,4,17,20,12,Implicit Existence|Overgeneralized Statement|Implicit Existence,Vague or Ambiguous Terms|Overgeneralized Statement|Vague or Ambiguous Terms
18:42,18,3,19,42,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.277582461556051,0.25492942274949193,0.3116202099659474,0.418092464612638,0.41666666666666663,0.5128552097428958,0.5,0.13220288115246098,0.10887296094908552,0.20508403361344535,11,9,4,14,17,10,Implicit Existence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Lacks Evidence|Lacks Evidence
18:43,18,3,19,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.3351542827636161,0.3096821089069604,0.3084395785716532,0.4790935531031232,0.5114451656986675,0.6309794988610479,0.75,0.12067283593599383,0.1005606966133282,0.13768315018315017,11,9,4,15,18,12,Implicit Existence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Lacks Evidence|Temporal Contrast
18:44,18,3,19,44,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.30340853964081876,0.2799840893564388,0.27482884999459195,0.40237416714805163,0.41867293012331175,0.5158924205378973,0.75,0.12332112332112333,0.10276760276760277,0.1472069597069597,11,9,4,15,18,12,Implicit Existence|Vague or Ambiguous Terms|Other Stakeholder Perspective,Vague or Ambiguous Terms|Lacks Evidence|Vague or Ambiguous Terms
19:42,19,4,20,42,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.2951239241785987,0.2736281635861135,0.28757975033013555,0.406247442736071,0.4161137440758293,0.511864406779661,0.75,0.10924993883471393,0.09286244800950684,0.1688408145627397,11,9,4,17,20,11,Vague or Ambiguous Terms|Vague or Ambiguous Terms|Other Stakeholder Perspective,Lacks Evidence|Other Stakeholder Perspective|Other Stakeholder Perspective
19:43,19,4,20,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.2515689119558991,0.23326170344642083,0.22059057977304422,0.3105715829760024,0.31922955478370696,0.3906567366283006,0.75,0.09215686274509804,0.07833333333333334,0.13055555555555556,11,9,4,17,20,12,Vague or Ambiguous Terms|Vague or Ambiguous Terms|Other Stakeholder Perspective,Lacks Evidence|Other Stakeholder Perspective|Other Stakeholder Perspective
19:44,19,4,20,44,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.22553883302469802,0.20926776824979662,0.21871172320924176,0.31230459562838586,0.32218309859154926,0.39560439560439553,0.5,0.09726747764382174,0.08337212369470434,0.1250626613529839,11,9,4,18,21,13,Vague or Ambiguous Terms|Vague or Ambiguous Terms|Other Stakeholder Perspective,Lacks Evidence|Other Stakeholder Perspective|Other Stakeholder Perspective
20:42,20,0,21,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.27170949419129625,0.25150105375857884,0.2692306575642038,0.33955545855205094,0.3264728582454335,0.4021461420541645,0.75,0.12566844919786097,0.10681818181818181,0.19886363636363635,11,9,4,17,20,12,Overgeneralized Statement|Other Stakeholder Perspective|Other Stakeholder Perspective,Other Stakeholder Perspective|Other Stakeholder Perspective|Other Stakeholder Perspective
20:43,20,0,21,43,LLaMA2 Oracle Vanilla 60,0.3333333333333333,0.23877941394663801,0.2220633014947396,0.1960606210789499,0.30509925795916554,0.3264728582454335,0.4021461420541645,0.75,0.06280193236714976,0.05383022774327122,0.08695652173913043,11,9,4,18,21,13,Overgeneralized Statement|Other Stakeholder Perspective|Other Stakeholder Perspective,Vague or Ambiguous Terms|Vague or Ambiguous Terms|Other Stakeholder Perspective
20:44,20,0,21,44,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.2748536089800689,0.2543355208787602,0.2556088626924089,0.3331408752187176,0.3264728582454335,0.4021461420541645,0.75,0.1316708501582451,0.11192022263450833,0.178030303030303,11,9,4,17,20,12,Overgeneralized Statement|Other Stakeholder Perspective|Other Stakeholder Perspective,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective
21:42,21,1,22,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.45428360941895884,0.41946551863865056,0.5535905291712603,0.7245026919038058,0.7064659596305166,0.8766184310738766,0.5,0.27195100914266,0.23115835777126098,0.38257575757575757,11,9,4,17,20,12,Overgeneralized Statement|Temporal Contrast|Other Stakeholder Perspective,Vague or Ambiguous Terms|Overgeneralized Statement|Other Stakeholder Perspective
21:43,21,1,22,43,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.3873926956979561,0.3569913525860662,0.4855661413000863,0.5655287206931703,0.5154185022026431,0.636697247706422,0.5,0.27450980392156865,0.23333333333333334,0.4055555555555556,11,9,4,17,20,12,Overgeneralized Statement|Temporal Contrast|Other Stakeholder Perspective,Vague or Ambiguous Terms|Overgeneralized Statement|Other Stakeholder Perspective
21:44,21,1,22,44,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.4736285249334473,0.4387846244469965,0.5364823168707403,0.716446334094948,0.781962338949455,0.8766184310738766,0.5,0.25740740740740736,0.2206349206349206,0.35641025641025637,10,9,4,18,21,13,Overgeneralized Statement|Temporal Contrast|Other Stakeholder Perspective,Lacks Evidence|Overgeneralized Statement|Other Stakeholder Perspective
22:42,22,2,23,42,LLaMA2 Oracle Vanilla 60,0.6666666666666666,0.2696643690588818,0.251353411121623,0.2627210506256749,0.5060103257638315,0.5695364238410595,0.7225433526011561,0.5,0.012857142857142855,0.010714285714285713,0.019285714285714285,10,8,4,15,18,10,Other Stakeholder Perspective|Other Stakeholder Perspective|Overgeneralized Statement,Vague or Ambiguous Terms|Other Stakeholder Perspective|Other Stakeholder Perspective
